grade,atrisk,at_risk_3,read_scale_score,ell_indicator,math_scale_score
8,0,0,0.984745975,No,0.507249951
7,0,0,1.352823262,No,0.805465665
7,0,0,1.352823262,No,0.507249951
10,1,2,0.515715562,No,-0.670328046
5,1,2,0.683693153,No,0.465361348
5,1,2,0.683693153,No,0.648757835
4,1,2,0.41779343,No,0.465361348
4,1,2,0.41779343,No,0.648757835
10,1,2,0.644635929,No,1.337865473
3,1,2,-1.44759403,No,-1.170114453
5,0,0,0.600911011,No,0.669039466
5,0,0,0.600911011,No,0.035379855
4,0,0,-0.088772612,No,0.669039466
4,0,0,-0.088772612,No,0.035379855
7,1,2,0.698777415,No,0.507249951
3,0,0,-0.164152807,No,-0.640978241
3,0,0,-0.164152807,No,-0.685153412
4,0,0,0.271934792,No,-0.640978241
4,0,0,0.271934792,No,-0.685153412
10,0,0,0.852199441,No,-0.778771956
8,1,2,0.218059387,No,0.190474635
10,1,2,-0.600745144,No,0.119195438
4,1,2,1.160356393,No,0.362707003
4,1,2,1.160356393,No,0.494006045
3,1,2,-0.024148876,No,0.362707003
3,1,2,-0.024148876,No,0.494006045
10,0,0,0.00196503,No,0.069917561
3,0,0,1.261433718,No,0.316848382
8,1,2,-1.311186712,No,-0.092704504
8,1,2,1.103412392,No,0.11967985
8,0,0,-0.908753528,No,-1.508600202
6,0,0,-0.9267034,No,-0.664396371
6,0,0,-0.9267034,No,-0.864002558
7,0,0,0.28999876,No,-0.069747872
7,0,0,0.28999876,No,-0.203278441
8,0,0,0.905522215,No,-0.069747872
8,0,0,0.905522215,No,-0.203278441
4,0,0,0.86421586,No,1.061280613
4,0,0,0.86421586,No,0.627533608
3,0,0,0.605868812,No,1.061280613
3,0,0,0.605868812,No,0.627533608
8,0,0,0.700979208,No,0.969217269
4,0,0,-0.016406035,No,0.171686073
4,0,0,-0.016406035,No,-0.349351122
5,1,2,0.352564586,No,0.171686073
5,1,2,0.352564586,No,-0.349351122
3,1,2,-0.449531176,No,-0.312251279
4,0,0,0.420005059,No,-1.709198744
4,0,0,0.420005059,No,-1.092654685
3,0,0,0.395862916,No,-1.709198744
3,0,0,0.395862916,No,-1.092654685
5,1,2,-1.874987941,No,-1.542962559
5,1,2,-1.874987941,No,-2.257539169
6,1,2,-1.449304023,No,-1.542962559
6,1,2,-1.449304023,No,-2.257539169
10,1,2,0.021945392,No,-2.254004103
7,1,2,-0.364047087,No,-0.005637003
7,1,2,-0.364047087,No,0.084934161
8,1,2,0.113284615,No,-0.005637003
8,1,2,0.113284615,No,0.084934161
8,1,2,-1.708861867,No,-1.572288299
8,1,2,-1.708861867,No,-1.351965257
7,1,2,-1.590383051,No,-1.572288299
7,1,2,-1.590383051,No,-1.351965257
8,0,0,0.747074695,No,1.212469513
8,0,0,0.747074695,No,0.373146762
7,0,0,1.189311801,No,1.212469513
7,0,0,1.189311801,No,0.373146762
4,0,0,0.86421586,No,0.494006045
4,0,0,0.86421586,No,0.42092147
3,0,0,0.605868812,No,0.494006045
3,0,0,0.605868812,No,0.42092147
10,0,0,1.40570214,No,1.850989698
6,0,0,0.375233866,No,-0.912267998
7,1,2,-1.200589782,No,-0.912267998
6,0,0,0.267812309,No,1.172877446
6,0,0,0.267812309,No,0.164037884
5,0,0,-0.164239504,No,1.172877446
5,0,0,-0.164239504,No,0.164037884
10,1,2,-1.319107764,No,-2.089132128
4,0,0,0.494040193,No,1.295171423
4,0,0,0.494040193,No,1.701639756
3,0,0,0.815874708,No,1.295171423
3,0,0,0.815874708,No,1.701639756
8,1,2,1.183899029,No,0.615243345
3,0,0,0.477241475,No,0.374039261
9,1,2,-0.462369469,No,-1.420177237
7,1,2,0.421376692,No,0.014761923
7,1,2,0.421376692,No,0.042999109
6,1,2,-0.454112328,No,0.014761923
6,1,2,-0.454112328,No,0.042999109
10,0,0,-1.085060006,No,-1.420177237
3,1,2,-0.663401787,No,-0.59820567
10,1,2,1.396430758,No,1.056911705
8,0,0,0.540005935,No,0.26126942
8,1,2,1.103412392,No,0.898422484
5,0,0,1.390986348,No,0.992472139
5,0,0,1.390986348,No,0.9259829
6,1,2,2.208900336,No,0.992472139
6,1,2,2.208900336,No,0.9259829
7,1,2,0.698777415,No,-0.563544193
7,1,2,0.698777415,No,-0.069747872
8,1,2,-0.362057946,No,-0.563544193
8,1,2,-0.362057946,No,-0.069747872
6,0,0,0.624037724,No,1.27287396
4,0,0,0.707259739,No,0.669039466
4,0,0,0.707259739,No,0.92137027
5,0,0,0.435346728,No,0.669039466
5,0,0,0.435346728,No,0.92137027
8,0,0,0.540005935,No,0.40285899
8,0,0,-0.678952986,No,-0.131225291
8,0,0,-0.678952986,No,0.058473866
7,0,0,0.044731568,No,-0.131225291
7,0,0,0.044731568,No,0.058473866
7,1,2,0.421376692,No,-0.273348248
7,1,2,0.421376692,No,-1.640648651
6,1,2,-0.619981567,No,-0.273348248
6,1,2,-0.619981567,No,-1.640648651
10,1,2,-0.585178434,No,-0.238518109
6,1,2,0.126430007,No,-0.647402307
6,1,2,0.126430007,No,-0.716234547
7,1,2,-0.688389842,No,-0.647402307
7,1,2,-0.688389842,No,-0.716234547
5,1,2,0.187000302,No,0.058005113
5,1,2,0.187000302,No,0.239839182
4,1,2,0.12832712,No,0.058005113
4,1,2,0.12832712,No,0.239839182
5,0,0,1.428732431,No,0.648757835
5,0,0,1.428732431,No,1.144288407
4,0,0,0.490160007,No,0.648757835
4,0,0,0.490160007,No,1.144288407
8,0,0,-0.58680698,No,-0.588267999
8,0,0,0.942439119,No,1.677165118
3,0,0,-1.091143011,No,-1.456068845
8,0,0,-1.075071786,No,-0.454413088
8,0,0,-1.075071786,No,-0.347384742
7,0,0,-1.426871589,No,-0.454413088
7,0,0,-1.426871589,No,-0.347384742
10,0,0,0.021945392,No,0.439898079
5,0,0,-0.63080726,No,-0.431937102
5,0,0,-0.63080726,No,-0.2820421
6,0,0,-0.404102777,No,-0.431937102
6,0,0,-0.404102777,No,-0.2820421
10,0,0,0.506260254,No,0.888881776
5,1,2,0.224566959,No,0.03658646
5,1,2,0.021436018,No,-0.485136533
5,1,2,0.021436018,No,-0.577998124
4,1,2,0.12832712,No,-0.485136533
4,1,2,0.12832712,No,-0.577998124
4,0,0,0.420005059,No,0.894588734
4,0,0,0.420005059,No,-0.103008737
3,0,0,-0.094150841,No,0.894588734
3,0,0,-0.094150841,No,-0.103008737
3,1,2,-1.305013622,No,-0.541014792
3,0,0,0.405951271,No,1.575047705
7,1,2,-0.527558549,No,1.020136905
7,1,2,-0.527558549,No,1.165731417
8,1,2,0.113284615,No,1.020136905
8,1,2,0.113284615,No,1.165731417
6,0,0,0.209364627,No,0.412060461
6,0,0,0.209364627,No,0.359346466
7,0,0,0.506743349,No,0.412060461
7,0,0,0.506743349,No,0.359346466
8,1,2,-0.282834186,No,-0.390302218
8,1,2,-0.282834186,No,-0.491491043
7,1,2,0.535265953,No,-0.390302218
7,1,2,0.535265953,No,-0.491491043
5,1,2,-0.94185243,No,-0.345767812
5,1,2,-0.94185243,No,-0.12331892
6,0,0,-1.299989559,No,-0.345767812
6,0,0,-1.299989559,No,-0.12331892
10,0,0,1.102859026,No,1.118598839
3,0,0,-1.305013622,No,-0.026296887
8,1,2,-0.58680698,No,-0.02190972
5,0,0,-0.806385401,No,-0.620921945
5,0,0,-0.806385401,No,-0.577998124
4,1,2,-0.740071808,No,-0.620921945
4,1,2,-0.740071808,No,-0.577998124
7,0,0,0.165276723,No,-0.083539834
7,0,0,0.165276723,No,-0.448753038
6,0,0,0.872841582,No,-0.083539834
6,0,0,0.872841582,No,-0.448753038
8,0,0,0.379032661,No,0.40285899
7,0,0,-1.029856469,No,-0.912267998
7,0,0,-1.029856469,No,0.169538052
5,1,2,-0.640821117,No,-0.918763668
5,1,2,-0.640821117,No,-1.435634415
4,1,2,-0.667705231,No,-0.918763668
4,1,2,-0.667705231,No,-1.435634415
10,0,0,0.735894361,No,-0.361892377
6,0,0,-1.366393142,No,0.279627615
6,0,0,-1.366393142,No,0.296076995
7,0,0,-1.285956438,No,0.279627615
7,0,0,-1.285956438,No,0.296076995
10,0,0,0.148750896,No,-0.361892377
4,1,2,-0.740071808,No,-1.804754082
4,1,2,-0.740071808,No,-0.892492769
5,0,0,-1.799771104,No,-1.804754082
5,0,0,-1.799771104,No,-0.892492769
10,1,2,-1.832858295,No,-0.423579511
4,0,0,0.345426852,No,0.376145399
4,0,0,0.345426852,No,0.125897819
5,0,0,-0.061346124,No,0.376145399
5,0,0,-0.061346124,No,0.125897819
8,0,0,-0.599729226,No,0.379028213
8,0,0,-0.599729226,No,-0.851756795
7,0,0,-0.445802818,No,0.379028213
7,0,0,-0.445802818,No,-0.851756795
3,1,2,-1.44759403,No,-1.227305331
4,0,0,0.41779343,No,0.648757835
10,0,0,0.575448092,No,-0.073226146
7,0,0,0.944044608,No,0.877518815
7,0,0,0.944044608,No,1.020136905
8,0,0,0.509403415,No,0.877518815
8,0,0,0.509403415,No,1.020136905
3,1,2,0.120790455,No,0.259657504
8,0,0,-0.908753528,No,-3.278469825
10,1,2,-0.511785501,No,-0.793702314
10,1,2,0.852199441,No,0.05505491
5,0,0,1.857554104,No,0.740811991
5,0,0,1.857554104,No,0.546392155
6,0,0,1.014384627,No,0.740811991
6,0,0,1.014384627,No,0.546392155
10,1,2,0.148750896,No,0.008230427
8,0,0,1.063969735,No,0.827804297
8,0,0,1.063969735,No,1.021625116
7,0,0,0.944044608,No,0.827804297
7,0,0,0.944044608,No,1.021625116
10,1,2,-1.22343568,No,-2.254004103
8,0,0,1.988765397,No,1.535575548
7,0,0,0.20824303,No,-0.326191349
7,0,0,0.20824303,No,-0.275331592
8,0,0,-0.045162906,No,-0.326191349
8,0,0,-0.045162906,No,-0.275331592
8,0,0,-0.916624266,No,-0.710856565
8,0,0,-0.916624266,No,-1.860500901
7,0,0,-0.60931428,No,-0.710856565
7,0,0,-0.60931428,No,-1.860500901
5,0,0,1.84264314,No,1.125829596
5,0,0,1.84264314,No,1.41585923
4,0,0,3.312456525,No,1.125829596
4,0,0,3.312456525,No,1.41585923
7,1,2,-0.200535625,No,-1.736630473
6,0,0,-2.569162501,No,-1.357791649
6,0,0,-2.569162501,No,-1.30165349
5,1,2,-2.885884745,No,-1.357791649
5,1,2,-2.885884745,No,-1.30165349
10,0,0,-0.071427903,No,-1.225512252
8,1,2,-0.34534707,No,-0.163499289
7,0,0,-0.200535625,No,0.186695605
7,0,0,-0.200535625,No,-0.275331592
8,0,0,-0.045162906,No,0.186695605
8,0,0,-0.045162906,No,-0.275331592
3,1,2,-0.164152807,No,0.246278068
3,1,2,-0.164152807,No,-0.040104207
4,1,2,-0.320346275,No,0.246278068
4,1,2,-0.320346275,No,-0.040104207
8,0,0,1.697759816,No,1.165731417
8,0,0,1.697759816,No,0.763693428
7,0,0,1.025800339,No,1.165731417
7,0,0,1.025800339,No,0.763693428
10,0,0,0.713823766,No,1.017162832
10,1,2,-1.098928965,No,0.193291829
10,0,0,0.160321067,No,-0.137366674
4,1,2,0.494040193,No,-0.17363177
4,1,2,0.494040193,No,-0.27765214
3,1,2,0.745872743,No,-0.17363177
3,1,2,0.745872743,No,-0.27765214
3,1,2,0.691112087,No,0.71718453
10,1,2,0.00196503,No,-0.793702314
8,0,0,0.747074695,No,0.63547169
8,0,0,0.747074695,No,-0.05917214
7,0,0,0.20824303,No,0.63547169
7,0,0,0.20824303,No,-0.05917214
3,1,2,-0.514162633,No,-0.373923115
3,1,2,-0.514162633,No,-0.394081075
4,1,2,-0.764557075,No,-0.373923115
4,1,2,-0.764557075,No,-0.394081075
10,0,1,0.442322629,No,0.193291829
8,0,0,-0.441281706,No,-0.275331592
7,0,0,-0.364047087,No,-0.275331592
10,0,0,0.735894361,No,0.501727499
5,0,0,-1.385860395,No,-0.553029239
7,0,0,0.592110005,No,-0.716234547
7,0,0,0.592110005,No,-0.514969461
6,0,0,0.043495388,No,-0.716234547
6,0,0,0.043495388,No,-0.514969461
6,1,2,0.043495388,No,0.296076995
6,1,2,0.043495388,No,0.544493307
7,1,2,-0.176189903,No,0.296076995
7,1,2,-0.176189903,No,0.544493307
8,1,2,-0.758176746,No,-0.390302218
8,1,2,-0.758176746,No,-0.275331592
7,1,2,-0.854581472,No,-0.390302218
7,1,2,-0.854581472,No,-0.275331592
3,1,2,-0.444160668,No,-0.161223205
3,1,2,-0.444160668,No,0.427242263
4,1,2,0.345969926,No,-0.161223205
4,1,2,0.345969926,No,0.427242263
3,0,0,0.325860951,No,-0.74336788
3,0,0,0.325860951,No,-0.640978241
4,0,0,-0.320346275,No,-0.74336788
4,0,0,-0.320346275,No,-0.640978241
6,1,2,-0.777388937,No,-0.493660739
6,1,2,-0.777388937,No,-0.791847795
5,0,0,-0.786329845,No,-0.493660739
5,0,0,-0.786329845,No,-0.791847795
10,0,0,0.295536763,No,-0.917076582
3,0,0,-0.306950768,No,0.374039261
10,0,0,-0.600745144,No,-0.137366674
6,0,0,0.541103104,No,1.206657537
6,0,0,0.541103104,No,1.055310651
7,0,0,1.018943288,No,1.206657537
7,0,0,1.018943288,No,1.055310651
10,1,2,-0.462369469,No,-1.035334069
10,1,2,-0.531557307,No,0.439898079
10,0,0,0.229508905,No,1.145443888
5,1,2,-0.226910408,No,-1.299849004
5,1,2,-0.226910408,No,-0.509845015
4,1,2,-1.174271273,No,-1.299849004
4,1,2,-1.174271273,No,-0.509845015
4,0,0,-1.174271273,No,-1.532141647
4,0,0,-1.174271273,No,-0.417243828
5,0,0,-1.468642537,No,-1.532141647
5,0,0,-1.468642537,No,-0.417243828
4,0,0,0.41779343,No,0.397468643
4,0,0,0.41779343,No,0.512451617
5,0,0,0.683693153,No,0.397468643
5,0,0,0.683693153,No,0.512451617
3,0,0,-0.164152807,No,1.094880078
3,0,0,-0.164152807,No,0.129849133
4,0,0,1.012286127,No,1.094880078
4,0,0,1.012286127,No,0.129849133
3,1,2,0.192080659,No,-0.140678644
5,1,2,1.235463763,No,0.673843579
5,1,2,1.235463763,No,1.049430173
6,1,2,0.790412932,No,0.673843579
6,1,2,0.790412932,No,1.049430173
10,0,0,-2.538004591,No,0.375757551
9,1,2,0.09113323,No,-0.073226146
5,1,2,-0.806385401,No,-0.620921945
5,1,2,-0.806385401,No,-0.918763668
4,1,2,-0.522972076,No,-0.620921945
4,1,2,-0.522972076,No,-0.918763668
6,1,2,0.641098468,No,1.172877446
6,1,2,0.641098468,No,0.418940731
5,1,2,0.53561213,No,1.172877446
5,1,2,0.53561213,No,0.418940731
3,0,0,1.375890431,No,1.061280613
3,0,0,1.375890431,No,1.361935204
4,0,0,1.30842666,No,1.061280613
4,0,0,1.30842666,No,1.361935204
8,0,0,-1.713619895,No,-0.517473214
10,1,2,0.515715562,No,-0.238518109
10,1,2,-1.015872168,No,-0.137366674
5,1,2,-1.385860395,No,-1.668447864
5,1,2,-1.385860395,No,-0.485136533
4,1,2,-1.029538118,No,-1.668447864
4,1,2,-1.029538118,No,-0.485136533
10,1,2,1.249644892,No,0.563414633
6,1,2,0.641098468,No,0.555641082
6,1,2,0.641098468,No,0.801295003
5,0,0,0.457850837,No,0.555641082
5,0,0,0.457850837,No,0.801295003
7,0,0,-1.917405974,No,0.01288101
7,0,0,-1.917405974,No,-0.454413088
8,1,2,-1.471190587,No,0.01288101
8,1,2,-1.471190587,No,-0.454413088
7,1,2,0.506743349,No,1.498196951
10,1,2,-1.46589363,No,-1.719009324
6,0,0,2.033926254,No,1.471523229
6,0,0,2.033926254,No,1.308388537
7,0,0,2.043343166,No,1.471523229
7,0,0,2.043343166,No,1.308388537
7,0,0,-0.859123155,No,-0.779835153
7,0,0,-0.859123155,No,-1.412198732
6,0,0,-0.371177709,No,-0.779835153
6,0,0,-0.371177709,No,-1.412198732
10,1,2,-1.098928965,No,-2.582629199
7,0,0,1.679846186,No,1.917689075
7,0,0,0.421376692,No,1.688005365
3,1,2,0.049500252,No,-0.140678644
3,1,2,0.049500252,No,-0.918011282
3,1,2,-0.444160668,No,-0.140678644
3,1,2,-0.444160668,No,-0.918011282
8,0,0,1.063969735,No,1.453944019
8,0,0,1.063969735,No,1.661245598
7,0,0,1.352823262,No,1.453944019
7,0,0,1.352823262,No,1.661245598
3,0,0,0.535866847,No,0.246278068
3,0,0,0.535866847,No,0.827824952
4,0,0,0.420005059,No,0.246278068
4,0,0,0.420005059,No,0.827824952
7,0,0,-0.00545659,No,-1.441999382
7,0,0,-0.00545659,No,-1.159120847
6,0,0,-0.619981567,No,-1.441999382
6,0,0,-0.619981567,No,-1.159120847
3,1,2,-0.948562603,No,0.374039261
5,0,0,1.857554104,No,1.566003546
5,0,0,1.857554104,No,1.419771992
6,0,0,1.462328018,No,1.566003546
6,0,0,1.462328018,No,1.419771992
10,0,0,0.368929696,No,0.995224571
6,1,2,-1.034654664,No,0.279627615
6,1,2,-1.034654664,No,-0.589695605
7,1,2,-1.115223125,No,0.279627615
7,1,2,-1.115223125,No,-0.589695605
3,0,0,-0.164152807,No,-1.90765723
6,0,0,0.043840613,No,0.100312172
6,0,0,0.043840613,No,-0.987449831
5,0,0,0.380089544,No,0.100312172
5,0,0,0.380089544,No,-0.987449831
4,1,2,0.996726049,No,1.891108171
4,1,2,0.996726049,No,1.262135814
5,1,2,1.014821721,No,1.891108171
5,1,2,1.014821721,No,1.262135814
5,0,0,-0.086478211,No,0.801295003
8,1,2,-0.264860433,No,0.473653775
3,1,2,-0.021789952,No,0.088084869
10,0,0,0.229508905,No,0.311617023
5,0,0,1.594296714,No,1.262135814
5,0,0,1.594296714,No,1.144288407
4,0,0,1.286192358,No,1.262135814
4,0,0,1.286192358,No,1.144288407
10,0,0,0.575448092,No,1.017162832
4,0,0,0.273060275,No,0.035379855
4,0,0,0.273060275,No,-0.145673004
5,0,0,0.187000302,No,0.035379855
5,0,0,0.187000302,No,-0.145673004
10,0,0,1.820829164,No,1.530287057
7,1,2,0.20824303,No,0.122584736
7,1,2,0.20824303,No,0.01288101
8,1,2,-0.678952986,No,0.122584736
8,1,2,-0.678952986,No,0.01288101
3,0,0,1.375890431,No,2.0963368
3,0,0,1.375890431,No,1.468781886
4,0,0,1.456496927,No,2.0963368
4,0,0,1.456496927,No,1.468781886
4,1,2,-2.17122461,No,-2.510364122
4,1,2,-2.17122461,No,-2.955517645
3,1,2,-1.564192113,No,-2.510364122
3,1,2,-1.564192113,No,-2.955517645
8,1,2,0.905522215,No,0.57136082
8,1,2,0.905522215,No,0.661359364
7,1,2,-0.200535625,No,0.57136082
7,1,2,-0.200535625,No,0.661359364
7,0,0,-1.456689751,No,-0.779835153
7,0,0,-1.456689751,No,-0.083539834
6,1,2,-1.034654664,No,-0.779835153
6,1,2,-1.034654664,No,-0.083539834
6,1,2,-1.299989559,No,-1.62028205
6,1,2,-1.299989559,No,-3.024329834
5,1,2,-2.885884745,No,-1.62028205
5,1,2,-2.885884745,No,-3.024329834
6,0,0,-0.329445546,No,-0.987449831
6,0,0,-0.329445546,No,0.03658646
5,0,0,-0.708568552,No,-0.987449831
5,0,0,-0.708568552,No,0.03658646
3,0,0,1.515894361,No,1.468781886
3,0,0,1.515894361,No,0.894588734
4,0,0,0.86421586,No,1.468781886
4,0,0,0.86421586,No,0.894588734
3,0,0,0.465864881,No,0.360478482
3,0,0,0.465864881,No,-0.219437672
4,0,0,0.716145593,No,0.360478482
4,0,0,0.716145593,No,-0.219437672
5,0,0,1.594296714,No,0.261683231
4,1,2,0.345969926,No,0.013420198
4,1,2,0.345969926,No,0.2937147
3,1,2,0.815874708,No,0.013420198
3,1,2,0.815874708,No,0.2937147
7,1,2,-0.346923216,No,-0.779835153
7,1,2,-0.346923216,No,-0.589695605
6,0,0,-0.951720045,No,-0.779835153
6,0,0,-0.951720045,No,-0.589695605
10,1,2,0.229508905,No,-0.778771956
3,1,2,0.120790455,No,0.488421017
6,1,2,-0.454112328,No,-0.117670923
6,1,2,-0.454112328,No,-0.39988719
7,1,2,0.165276723,No,-0.117670923
7,1,2,0.165276723,No,-0.39988719
3,0,0,-0.234154772,No,-0.335866607
10,0,0,-0.438392568,No,0.748476035
7,0,0,0.592110005,No,0.485885409
4,1,2,-0.098240875,No,-0.240395552
4,1,2,-0.098240875,No,0.595564873
3,1,2,0.045853089,No,-0.240395552
3,1,2,0.045853089,No,0.595564873
3,0,0,0.477241475,No,0.259657504
3,1,2,0.049500252,No,0.374039261
5,0,0,0.691134715,No,1.566003546
5,0,0,0.691134715,No,1.543219265
6,0,0,2.208900336,No,1.566003546
6,0,0,2.208900336,No,1.543219265
10,0,0,0.589108495,No,0.871850303
5,1,2,0.187000302,No,-0.145673004
5,1,2,0.187000302,No,0.239839182
4,1,2,0.200693697,No,-0.145673004
4,1,2,0.200693697,No,0.239839182
10,0,0,0.735894361,No,1.118598839
7,0,0,0.044731568,No,0.373146762
7,0,0,0.044731568,No,0.122584736
8,0,0,0.747074695,No,0.373146762
8,0,0,0.747074695,No,0.122584736
6,1,2,0.126430007,No,-1.640648651
6,1,2,0.126430007,No,-0.526426133
7,1,2,-0.176189903,No,-1.640648651
7,1,2,-0.176189903,No,-0.526426133
10,0,0,0.442322629,No,0.563414633
8,1,2,-1.713619895,No,-1.791779342
6,1,2,0.541103104,No,0.612424351
6,1,2,0.541103104,No,1.074224691
7,1,2,0.250643379,No,0.612424351
7,1,2,0.250643379,No,1.074224691
8,0,0,-0.506320344,No,-0.02190972
5,1,2,1.014821721,No,1.144288407
5,1,2,1.014821721,No,1.534748249
4,1,2,0.273060275,No,1.144288407
4,1,2,0.273060275,No,1.534748249
10,0,0,-0.585178434,No,-0.423579511
4,0,0,2.715094195,No,0.537350405
4,0,0,2.715094195,No,0.827824952
3,0,0,1.795902223,No,0.537350405
3,0,0,1.795902223,No,0.827824952
3,1,2,-1.44759403,No,-2.828649923
4,0,0,1.720391822,No,1.125829596
4,0,0,1.720391822,No,1.076395701
5,0,0,1.84264314,No,1.125829596
5,0,0,1.84264314,No,1.076395701
4,0,0,0.568075326,No,0.711993808
4,0,0,0.568075326,No,0.627533608
3,0,0,0.465864881,No,0.711993808
3,0,0,0.465864881,No,0.627533608
7,1,2,-0.527558549,No,-1.09552178
7,1,2,-0.527558549,No,-0.851756795
8,1,2,-0.995848026,No,-1.09552178
8,1,2,-0.995848026,No,-0.851756795
10,0,0,0.644635929,No,1.017162832
10,0,0,1.820829164,No,1.850989698
10,1,2,0.515715562,No,-2.089132128
3,0,0,0.745872743,No,0.627533608
3,0,0,0.745872743,No,-0.04479427
4,1,2,0.86421586,No,0.627533608
4,1,2,0.86421586,No,-0.04479427
6,0,0,1.20458006,No,0.61070973
6,0,0,1.20458006,No,0.485885409
7,0,0,0.250643379,No,0.61070973
7,0,0,0.250643379,No,0.485885409
10,0,0,0.515715562,No,0.563414633
5,0,0,-0.144128266,No,0.193790525
5,0,0,-0.144128266,No,-0.169079471
4,0,0,-0.161139189,No,0.193790525
4,0,0,-0.161139189,No,-0.169079471
8,1,2,-0.667293617,No,-1.508600202
3,1,2,-0.934174425,No,-0.04479427
3,1,2,-0.934174425,No,0.160187137
4,1,2,-0.838592209,No,-0.04479427
4,1,2,-0.838592209,No,0.160187137
3,1,2,-0.16437036,No,-0.426633035
7,1,2,-1.542056408,No,-0.84277349
10,0,0,-2.122877566,No,-2.254004103
6,0,0,-1.299989559,No,-0.536944947
6,0,0,-1.299989559,No,-1.728133468
5,0,0,-1.719465356,No,-0.536944947
5,0,0,-1.719465356,No,-1.728133468
10,0,0,0.298696742,No,-0.778771956
6,0,0,0.491784004,No,0.555641082
6,0,0,0.491784004,No,0.418940731
5,0,0,0.691134715,No,0.555641082
5,0,0,0.691134715,No,0.418940731
5,1,2,0.600911011,No,1.076395701
5,1,2,0.600911011,No,1.262135814
4,1,2,0.345426852,No,1.076395701
4,1,2,0.345426852,No,1.262135814
8,0,0,1.935431096,No,0.763693428
8,0,0,1.935431096,No,0.733412514
7,0,0,1.352823262,No,0.763693428
7,0,0,1.352823262,No,0.733412514
7,1,2,-1.753894513,No,-3.147069596
3,1,2,-2.544219628,No,-1.150869152
3,1,2,-2.544219628,No,-1.5089074
4,1,2,-3.429821879,No,-1.150869152
4,1,2,-3.429821879,No,-1.5089074
10,1,2,0.368929696,No,1.30366024
8,1,2,0.379032661,No,0.190474635
10,0,0,0.021945392,No,0.119195438
8,0,0,-1.471190587,No,-0.131225291
8,0,0,-1.471190587,No,-1.223743519
7,0,0,-1.426871589,No,-0.131225291
7,0,0,-1.426871589,No,-1.223743519
8,0,0,0.298546024,No,0.26126942
5,1,2,0.10421816,No,-0.21356571
6,0,0,-2.444543194,No,-1.640648651
3,1,2,0.255858985,No,0.711993808
3,1,2,0.255858985,No,-0.040104207
4,1,2,0.271934792,No,0.711993808
4,1,2,0.271934792,No,-0.040104207
5,1,2,-0.164239504,No,-0.027139252
7,1,2,0.698777415,No,1.661245598
7,1,2,0.698777415,No,1.453944019
8,1,2,1.222417255,No,1.661245598
8,1,2,1.222417255,No,1.453944019
4,0,0,-0.016406035,No,-0.620921945
5,0,0,0.766475295,No,-0.620921945
8,1,2,-0.264860433,No,-0.588267999
7,1,2,0.848209975,No,1.118580122
7,1,2,0.848209975,No,1.206657537
6,1,2,0.541103104,No,1.118580122
6,1,2,0.541103104,No,1.206657537
6,1,2,-1.781066239,No,-1.640648651
7,1,2,-3.078656225,No,-1.640648651
4,0,0,-0.764557075,No,-0.640978241
3,0,0,-1.564192113,No,-0.640978241
8,0,0,0.540005935,No,0.40285899
7,1,2,-2.139623003,No,-1.412198732
7,0,0,-1.285956438,No,-1.640648651
6,0,0,-1.781066239,No,-1.640648651
5,1,2,-1.408420186,No,-0.855573507
5,1,2,-1.408420186,No,-0.308489829
6,1,2,-0.852046168,No,-0.855573507
6,1,2,-0.852046168,No,-0.308489829
5,0,0,-0.319762089,No,0.801295003
5,0,0,-0.319762089,No,1.172877446
6,0,0,-0.628074473,No,0.801295003
6,0,0,-0.628074473,No,1.172877446
10,0,0,1.102859026,No,0.686788901
8,1,2,0.113284615,No,0.445199913
8,1,2,0.113284615,No,0.443139082
7,1,2,0.698777415,No,0.445199913
7,1,2,0.698777415,No,0.443139082
8,0,0,-0.023400523,No,-0.588267999
6,0,0,0.624037724,No,0.743142576
8,1,2,0.271732135,No,-0.131225291
8,1,2,0.271732135,No,0.186695605
7,1,2,-0.118779894,No,-0.131225291
7,1,2,-0.118779894,No,0.186695605
10,1,2,-0.585178434,No,-0.361892377
7,1,2,-0.26155656,No,0.478276884
7,1,2,-0.26155656,No,-0.336617719
6,1,2,-0.039439231,No,0.478276884
6,1,2,-0.039439231,No,-0.336617719
4,1,2,-0.542451675,No,0.129849133
4,1,2,-0.542451675,No,-0.040104207
3,1,2,-0.514162633,No,0.129849133
3,1,2,-0.514162633,No,-0.040104207
8,1,2,-0.045162906,No,-0.851756795
6,0,0,1.702187776,No,0.743142576
6,0,0,1.702187776,No,1.118580122
7,0,0,1.616509884,No,0.743142576
7,0,0,1.616509884,No,1.118580122
10,0,0,1.396430758,No,0.871850303
10,0,0,-0.600745144,No,-1.420177237
7,0,0,0.535265953,No,0.443139082
7,0,0,0.535265953,No,0.805465665
8,0,0,0.667850935,No,0.443139082
8,0,0,0.667850935,No,0.805465665
8,1,2,0.861952482,No,0.048885065
10,1,2,0.713823766,No,0.05505491
10,1,2,-0.047242445,No,-0.265647731
5,0,0,2.090837982,No,1.566003546
5,0,0,2.090837982,No,0.740811991
6,0,0,1.163699091,No,1.566003546
6,0,0,1.163699091,No,0.740811991
6,1,2,-0.28824309,No,-0.779835153
6,1,2,-0.28824309,No,0.106268581
